S11	Kerala	1	MANJESHWAR - 1	52	Sree Shankara Narayana A L P School, Koliyoor  (Southern   Side)	74.95525391	12.73588347
S11	Kerala	1	MANJESHWAR - 1	53	Govt. L P School Thalakala	74.93370372	12.71765096
S11	Kerala	1	MANJESHWAR - 1	54	Vidyavardhaka A U P School Meeyapadavu   (Eastern  Side)	74.95325503	12.71364249
S11	Kerala	1	MANJESHWAR - 1	55	Vidyavardhaka A U P School Meeyapadavu  (South Block).	74.95330395	12.71330587
S11	Kerala	1	MANJESHWAR - 1	56	Vidyavardhaka A U P School Meeyapadavu   (Western  Side)	74.95285051	12.71398012
S11	Kerala	1	MANJESHWAR - 1	57	Vanivilasa A U P School Thottethody   (Eastern  Side).	74.95002843	12.69456423
S11	Kerala	1	MANJESHWAR - 1	58	Govt. L P School Musody	74.89834714	12.68994448
S11	Kerala	1	MANJESHWAR - 1	59	Govt. High School Uppala (Northern  Side Building)	74.90520954	12.68087653
S11	Kerala	1	MANJESHWAR - 1	6	Govt. Lower Primary School, Kunjathur (Middle Building)	74.88510384	12.73956642
S11	Kerala	1	MANJESHWAR - 1	60	Govt High School Uppala    (Southern  Side Building)	74.90536611	12.68076202
S11	Kerala	1	MANJESHWAR - 1	61	Govt. High School Uppala    (Eastern  Side Building)	74.90532843	12.68096312
S11	Kerala	1	MANJESHWAR - 1	62	Govt L P School Mulinja,    (Western  Side Building).	74.91162055	12.67437775
S11	Kerala	1	MANJESHWAR - 1	63	Govt L P School Mulinja  (Eastern  Side Building).	74.91198322	12.67436247
S11	Kerala	1	MANJESHWAR - 1	64	Navodaya A L P S Kodibayal	74.91790834	12.67221728
S11	Kerala	1	MANJESHWAR - 1	65	Hindustani Govt. L.P School Old Building, Hanafi Bazar, Uppala	74.91370927	12.66662678
S11	Kerala	1	MANJESHWAR - 1	66	Sree Sharada Bovies A U P School, Aila  (Eastern  Side)	74.91489778	12.66064243
S11	Kerala	1	MANJESHWAR - 1	67	Sree Sharada Bovies A U P School, Aila   (Western  Side)	74.91456823	12.66063709
S11	Kerala	1	MANJESHWAR - 1	68	Govt Hindustani U P School Kurchippalla    (Eastern  Side)	74.91967536	12.66745662
S11	Kerala	1	MANJESHWAR - 1	69	Govt Hindustani U P School Kurchippalla    (Western  Side)	74.91955218	12.66769581
S11	Kerala	1	MANJESHWAR - 1	7	Govt. Lower Primary School, Kunjathur (Southern Building)	74.88511437	12.73947429
S11	Kerala	1	MANJESHWAR - 1	70	Govt. High School Bekkur (New Building)	74.94190929	12.67178088
S11	Kerala	1	MANJESHWAR - 1	71	Govt. High School Bekkur (Main Building)	74.94101094	12.67175459
S11	Kerala	1	MANJESHWAR - 1	72	Ayyur Jama at ul Islamiya A U P School Uppala (Main Building)	74.91720373	12.66147864
S11	Kerala	1	MANJESHWAR - 1	73	G H S S Mangalpady Aila Maidan Plus two Block	74.91865322	12.65611686
S11	Kerala	1	MANJESHWAR - 1	74	Sreerama A U P S  Kubanoor	74.94170141	12.65799341
S11	Kerala	1	MANJESHWAR - 1	75	Govt Welfare L P School Mangalpady  (Eastern  Side)	74.92749338	12.65402379
S11	Kerala	1	MANJESHWAR - 1	76	Govt Welfare L P School Mangalpady   (Western  Side).	74.92738605	12.65403397
S11	Kerala	1	MANJESHWAR - 1	77	Govt High School Mangalpady  (Northern  Building Southern  Side)	74.92155638	12.65247772
S11	Kerala	1	MANJESHWAR - 1	78	G B L P School, Mangalpady (Western Building)	74.92132645	12.65219992
S11	Kerala	1	MANJESHWAR - 1	79	Govt High School Mangalpady   (Southern  Building Eastern  Side)	74.92142295	12.65217923
S11	Kerala	1	MANJESHWAR - 1	8	Udyavara Bhagavathi A L P School Kanwatheertha	74.87669373	12.73716366
S11	Kerala	1	MANJESHWAR - 1	80	A L P School Ichilamgod General	74.94842035	12.64672798
S11	Kerala	1	MANJESHWAR - 1	81	Govt. High School, Heroor New   (Northern  New Building, Eastern  Side )	74.96450377	12.64946147
S11	Kerala	1	MANJESHWAR - 1	82	Govt. High School, Heroor New   (Northern  New Building, Western  Side )	74.96439766	12.64953136
S11	Kerala	1	MANJESHWAR - 1	83	Islamiya A L P School Ichilamgod	74.95074662	12.63676267
